Place_id,Ciclo,idRegistroEncuesta,idEstablecimiento,NombreEstablecimiento,Direccion,FotoStickerFemsa,Imagen,CodifoclienteKof_Mex,Tiene match?,IdEstablecimeinto Matcheado,
a0415add6ce2323b27c24f2fc7f6269c,623,6694351,946406,Abarrotes y cremeria Victoria,CIUDAD DE MEXICO.13.3.9.B,https://shortextraction.grupomeiko.io/20230605/626_3437361_FotoStickerFemsa.jpg,,,,,
036c4340dd5801bf1319d2a958a7f239,623,6694350,946405,Abarrotes Doña Evelia,CIUDAD DE MEXICO.13.3.9.A,https://shortextraction.grupomeiko.io/20230605/626_3437360_FotoStickerFemsa.jpg,,,,,
ccbb644c79720381475778c319647b8c,623,6694349,943452,Abarrotes Claudia,CIUDAD DE MEXICO.13.3.9.A,https://shortextraction.grupomeiko.io/20230605/626_3437359_FotoStickerFemsa.jpg,,,,,
1b7b89f1682f8d7f2c8d6d577b0fdc1a,623,6694332,792355,Sin nombre,CIUDAD DE MEXICO.2.1.4.E,https://shortextraction.grupomeiko.io/20230605/626_3437311_FotoStickerFemsa.jpg,,,,,
bf813264f7401432c19c3386c296cfe4,623,6694308,795264,Rinconcito,ECATEPEC DE MORELOS.1.11.5.B,https://shortextraction.grupomeiko.io/20230605/626_3437255_FotoStickerFemsa.jpg,,,,,
e9a0b7f0b4f1c40e266f935eac6a7d24,623,6694294,805259,Abarrotes Fuentes,CIUDAD DE MEXICO.13.2.1.A,https://shortextraction.grupomeiko.io/20230605/626_3437183_FotoStickerFemsa.jpg,,,,,
9d9297f15d6ad5ff1828e80e04e253c0,623,6694292,878886,la guadalupana,CIUDAD DE MEXICO.7.5.6.F,https://shortextraction.grupomeiko.io/20230605/626_3437151_FotoStickerFemsa.jpg,,,,,
76cb83236afe80ad549ac1ee0a18295a,623,6694286,946372,abts la pole,CIUDAD DE MEXICO.5.6.4.A,https://shortextraction.grupomeiko.io/20230605/626_3437135_FotoStickerFemsa.jpg,,,,,
1a4a018529d32e3ce564b175ba72ad92,623,6694284,946371,El comalito cocina economica,CIUDAD DE MEXICO.5.6.4.A,https://shortextraction.grupomeiko.io/20230605/626_3437133_FotoStickerFemsa.jpg,,,,,
7f4107eafd4c6a137bbb52e245abb406,623,6694283,883950,misc kory,CIUDAD DE MEXICO.5.6.4.A,https://shortextraction.grupomeiko.io/20230605/626_3437132_FotoStickerFemsa.jpg,,,,,
3d69614f133caa395559b1d9dc43c7de,623,6694282,765861,abts mary,CIUDAD DE MEXICO.5.6.4.A,https://shortextraction.grupomeiko.io/20230605/626_3437131_FotoStickerFemsa.jpg,,,,,
2a67038452273f1a44238b86b664f467,623,6694280,946370,abts vinos y licores la perla de jalisco,CIUDAD DE MEXICO.5.6.4.C,https://shortextraction.grupomeiko.io/20230605/626_3437129_FotoStickerFemsa.jpg,,,,,
3fd09d6baa355c8b491ffe296473bd5b,623,6693945,946359,Abarrotes America,CIUDAD DE MEXICO.3.3.1.D,https://shortextraction.grupomeiko.io/20230605/626_3437077_FotoStickerFemsa.jpg,,,,,
40b25badf6b62920e222814ba036d309,623,6693935,946349,tacos de guisado,CIUDAD DE MEXICO.15.2.2.B,https://shortextraction.grupomeiko.io/20230605/626_3437067_FotoStickerFemsa.jpg,,,,,
5e346e3826e78d7092d4c564a45032d0,623,6693933,946347,cafe el jarocho,CIUDAD DE MEXICO.15.2.1.B,https://shortextraction.grupomeiko.io/20230605/626_3437065_FotoStickerFemsa.jpg,,,,,
c23e2d0c320f877be62db7e867c8366a,623,6693932,946346,pizza yola,CIUDAD DE MEXICO.15.2.1.A,https://shortextraction.grupomeiko.io/20230605/626_3437064_FotoStickerFemsa.jpg,,,,,
73b62dd06b079b3eb07ff22cb66ace67,623,6693931,946345,porko loko,CIUDAD DE MEXICO.16.3.5.F,https://shortextraction.grupomeiko.io/20230605/626_3437063_FotoStickerFemsa.jpg,,,,,
3500e30860ef20811837af1938be59bb,623,6693909,946339,abarrote farma dedica,ECATEPEC DE MORELOS.1.3.3.A,https://shortextraction.grupomeiko.io/20230605/626_3436933_FotoStickerFemsa.jpg,,,,,
93afce3b9501a962c5da0592b4759da2,623,6693896,943425,No tiene,CIUDAD DE MEXICO.17.1.3.D,https://shortextraction.grupomeiko.io/20230605/626_3436834_FotoStickerFemsa.jpg,,,,,
2c378f1f9784ae9fe20e82182692545b,623,6693890,946334,yogyi,ECATEPEC DE MORELOS.1.5.9.B,https://shortextraction.grupomeiko.io/20230605/626_3436809_FotoStickerFemsa.jpg,,,,,
38de06c3c52ce3fa7d5bf952c2382751,623,6693878,946326,est,CIUDAD DE MEXICO.17.1.10.E,https://shortextraction.grupomeiko.io/20230605/626_3436764_FotoStickerFemsa.jpg,,,,,
4408f171ba42f0c4ed9eea9ff216c879,623,6693872,946324,la alteña,ECATEPEC DE MORELOS.1.3.1.D,https://shortextraction.grupomeiko.io/20230605/626_3436745_FotoStickerFemsa.jpg,,,,,
748f0a97ec39b8067cf3961b1faa4384,623,6693857,943416,tienda aleja,CIUDAD DE MEXICO.5.2.2.C,https://shortextraction.grupomeiko.io/20230605/626_3436620_FotoStickerFemsa.jpg,,,,,
7ec2ef2027473e12a3323dd86d7bf2c3,623,6693363,946319,no tiene,NICOLAS ROMERO.1.1.10.B,https://shortextraction.grupomeiko.io/20230605/626_3436542_FotoStickerFemsa.jpg,,,,,
6c8c27035cd4cae9a4f73210a3892fbc,623,6693347,802237,metro san pedro de los pinos,CIUDAD DE MEXICO.14.1.1.A,https://shortextraction.grupomeiko.io/20230605/626_3436452_FotoStickerFemsa.jpg,,,,,
b61b88df97d1c2a3a276b547d6b4af36,623,6693333,946309,alex,CHIMALHUACAN.1.3.7.F,https://shortextraction.grupomeiko.io/20230605/626_3436390_FotoStickerFemsa.jpg,,,,,
4ec7b5090ce969a37b5b297bd2f78d7c,623,6693320,815250,cocina,CHIMALHUACAN.1.2.8.B,https://shortextraction.grupomeiko.io/20230605/626_3436362_FotoStickerFemsa.jpg,,,,,
8b8aba9aff19471f30630804f1d33787,623,6693319,943390,La Esquinita,TULTITLAN.1.1.2.F,https://shortextraction.grupomeiko.io/20230605/626_3436361_FotoStickerFemsa.jpg,,,,,
4e27be23d21dbd2fe2154d4033e6649b,623,6693303,946296,milagros,NICOLAS ROMERO.1.1.10.C,https://shortextraction.grupomeiko.io/20230605/626_3436303_FotoStickerFemsa.jpg,,,,,
1d0aa84e8887c72d6f2e810ca49b2d48,623,6693300,943385,Mahanain,CUAUTITLAN IZCALLI.1.3.6.D,https://shortextraction.grupomeiko.io/20230605/626_3436298_FotoStickerFemsa.jpg,,,,,
0094582bb70618325f68568b98096a6f,623,6693298,863965,no tiene,ECATEPEC DE MORELOS.1.3.1.C,https://shortextraction.grupomeiko.io/20230605/626_3436296_FotoStickerFemsa.jpg,,,,,
e66ee4328fe815ca1e34bfa5063caf7e,623,6693296,946294,Abarrotes Lucero,CIUDAD DE MEXICO.3.3.2.C,https://shortextraction.grupomeiko.io/20230605/626_3436292_FotoStickerFemsa.jpg,,,,,
6d3afc548def78b8d7d0307443270dd1,623,6693256,946282,amir,NAUCALPAN DE JUAREZ.1.3.5.A,https://shortextraction.grupomeiko.io/20230605/626_3436120_FotoStickerFemsa.jpg,,,,,
d8bf3ac36a2bb6591724e3723180cf72,623,6693254,946280,taqueria la migaja,ATIZAPAN DE ZARAGOZA.1.5.1.F,https://shortextraction.grupomeiko.io/20230605/626_3436106_FotoStickerFemsa.jpg,,,,,
e3fed543c62d2c511639ac8ecf8e24a3,623,6693249,814429,Miscelanea Tony,NICOLAS ROMERO.1.3.4.D,https://shortextraction.grupomeiko.io/20230605/626_3436081_FotoStickerFemsa.jpg,,,,,
984fabb390900f21710310156deded23,623,6692524,753129,misc Eli,NEZAHUALCOYOTL.1.2.7.A,https://shortextraction.grupomeiko.io/20230605/626_3435900_FotoStickerFemsa.jpg,,,,,
389ff7fdd610bdc102b7e67d30d93d52,623,6692523,883008,abarrotes roca,CIUDAD DE MEXICO.3.3.2.C,https://shortextraction.grupomeiko.io/20230605/626_3435880_FotoStickerFemsa.jpg,,,,,
b98769cca521948b9daf5fec9c5c466b,623,6692515,946270,Miscelanea portalito,NICOLAS ROMERO.1.3.4.E,https://shortextraction.grupomeiko.io/20230605/626_3435826_FotoStickerFemsa.jpg,,,,,
7c658311551bccc315fbeb78d2a7a2b3,623,6692512,943360,Abarrotes Diaz,TULTITLAN.1.1.2.F,https://shortextraction.grupomeiko.io/20230605/626_3435814_FotoStickerFemsa.jpg,,,,,
d0e3d5f4597ff045d84e70cfd653aab1,623,6692511,943359,Abarrotes Andrea,CIUDAD DE MEXICO.13.2.1.C,https://shortextraction.grupomeiko.io/20230605/626_3435812_FotoStickerFemsa.jpg,,,,,
2834850ff5ce16fdd19753fb1afc719e,623,6692497,946259,Miselanea Memo,ECATEPEC DE MORELOS.1.5.9.F,https://shortextraction.grupomeiko.io/20230605/626_3435775_FotoStickerFemsa.jpg,,,,,
58529cad56950209a10e1d13758c4467,623,6692492,943357,Aarrotes Gomez,CIUDAD DE MEXICO.2.1.4.B,https://shortextraction.grupomeiko.io/20230605/626_3435736_FotoStickerFemsa.jpg,,,,,
a71cf4f11d7c4a4317a4bb7bc99627dd,623,6692470,943352,La morenita,CIUDAD DE MEXICO.13.2.1.B,https://shortextraction.grupomeiko.io/20230605/626_3435621_FotoStickerFemsa.jpg,,,,,
eda647f4cf875fd7ddae8341921e39c8,623,6692462,922508,Rosita,IXTAPALUCA.12.1.1.E,https://shortextraction.grupomeiko.io/20230605/626_3435572_FotoStickerFemsa.jpg,,,,,
e579399a5b322ac293d013b5b6354eda,623,6692454,946247,abarrotes y panaderia paraiso,VALLE DE CHALCO SOLIDARIDAD.1.2.4.B,https://shortextraction.grupomeiko.io/20230605/626_3435518_FotoStickerFemsa.jpg,,,,,
bb89e968b3481fbaaac8a0c990d02ffe,623,6692450,946246,Miscelanea Colin,NICOLAS ROMERO.1.3.4.F,https://shortextraction.grupomeiko.io/20230605/626_3435504_FotoStickerFemsa.jpg,,,,,
e418afae3fdfe25263df2267087d0dc4,623,6692449,943347,Islas,TULTITLAN.1.1.2.D,https://shortextraction.grupomeiko.io/20230605/626_3435496_FotoStickerFemsa.jpg,,,,,
289416263f312f493110a016c8607af2,623,6692434,946241,hnos castro,NEZAHUALCOYOTL.1.2.5.B,https://shortextraction.grupomeiko.io/20230605/626_3435394_FotoStickerFemsa.jpg,,,,,
1bb9f9d7c90667f862770841c276129b,623,6692433,943342,miscelanea monserrat,VALLE DE CHALCO SOLIDARIDAD.1.2.10.A,https://shortextraction.grupomeiko.io/20230605/626_3435387_FotoStickerFemsa.jpg,,,,,
942e2d0ad4e58af47f4cc8f74dc59b0a,623,6692422,946240,La escondida,NICOLAS ROMERO.1.3.4.F,https://shortextraction.grupomeiko.io/20230605/626_3435320_FotoStickerFemsa.jpg,,,,,
fc0f87c4dd3ef6f44ffae8b1ea1e1238,623,6692419,946239,los titos,CIUDAD DE MEXICO.11.1.5.C,https://shortextraction.grupomeiko.io/20230605/626_3435313_FotoStickerFemsa.jpg,,,,,
d5f9c5f39dd0a67ddd62313c5963b009,623,6692401,943332,Abarrotes la toxica,CIUDAD DE MEXICO.2.1.4.A,https://shortextraction.grupomeiko.io/20230605/626_3435195_FotoStickerFemsa.jpg,,,,,
a95d2763a1538e9ddc9e92634e7ad38a,623,6692393,943327,abarrotes gallardo,VALLE DE CHALCO SOLIDARIDAD.1.2.10.D,https://shortextraction.grupomeiko.io/20230605/626_3435138_FotoStickerFemsa.jpg,,,,,
f5269ead93143b25dc7893a56d60da2e,623,6692391,946236,elvira,NICOLAS ROMERO.1.3.4.A,https://shortextraction.grupomeiko.io/20230605/626_3435115_FotoStickerFemsa.jpg,,,,,
5e66232da8a1021da80ef2e7afad2309,623,6692390,943326,abarrotes j,CIUDAD DE MEXICO.3.3.2.C,https://shortextraction.grupomeiko.io/20230605/626_3435110_FotoStickerFemsa.jpg,,,,,
56c0fc363129dbb8e1716bb50f291616,623,6692384,927908,MISCELANEA EL TORITO,ECATEPEC DE MORELOS.1.8.2.B,https://shortextraction.grupomeiko.io/20230605/626_3435089_FotoStickerFemsa.jpg,,,,,
9e4730ffe8025873abd620f9b59cea4a,623,6691744,852823,Cocina Esperancita,CIUDAD DE MEXICO.5.7.6.F,https://shortextraction.grupomeiko.io/20230605/626_3435004_FotoStickerFemsa.jpg,,,,,
bc7bce432c0ee6fd4b3b03c9466cdb52,623,6691743,868956,Miscelanea Claudia.,IXTAPALUCA.12.1.1.F,https://shortextraction.grupomeiko.io/20230605/626_3435003_FotoStickerFemsa.jpg,,,,,
c6cdeb0ac095735963582ad225559d5c,623,6691742,943310,don pancho,NEZAHUALCOYOTL.1.2.5.B,https://shortextraction.grupomeiko.io/20230605/626_3435001_FotoStickerFemsa.jpg,,,,,
34631aad717218f8d711130aa7c5df38,623,6691727,887966,Abarrotes Mendoza,CIUDAD DE MEXICO.3.1.5.F,https://shortextraction.grupomeiko.io/20230605/626_3434928_FotoStickerFemsa.jpg,,,,,
79386deedc4d0f351588a97ee3ed1a90,623,6691724,943307,Tortas el monje loco,CIUDAD DE MEXICO.12.4.1.C,https://shortextraction.grupomeiko.io/20230605/626_3434918_FotoStickerFemsa.jpg,,,,,
5b6eeb49b1d7e21021f27f69297afea1,623,6691723,920600,abartotes flor,NEZAHUALCOYOTL.1.4.5.A,https://shortextraction.grupomeiko.io/20230605/626_3434912_FotoStickerFemsa.jpg,,,,,
440389c2836f3efd9a66bb658ca1eaf2,623,6691720,944645,Jugos el semaforo,CUAUTITLAN IZCALLI.1.3.6.D,https://shortextraction.grupomeiko.io/20230605/626_3434891_FotoStickerFemsa.jpg,,,,,
7a904477c4a6bd4246eafe5f5ce7b916,623,6691717,943305,la colmena,CIUDAD DE MEXICO.15.1.9.F,https://shortextraction.grupomeiko.io/20230605/626_3434874_FotoStickerFemsa.jpg,,,,,
01ab4c1d41c4d6882f52515f8959d341,623,6691701,920560,la esquinita,CIUDAD DE MEXICO.11.1.5.E,https://shortextraction.grupomeiko.io/20230605/626_3434834_FotoStickerFemsa.jpg,,,,,
7e032abba22abee460cae1fbca3b1ca0,623,6691697,946221,don licho,NEZAHUALCOYOTL.1.3.6.A,https://shortextraction.grupomeiko.io/20230605/626_3434819_FotoStickerFemsa.jpg,,,,,
31afa6b4db4f9c067bc39f978e56079d,623,6691692,943302,la cenicienta,NAUCALPAN DE JUAREZ.1.3.5.E,https://shortextraction.grupomeiko.io/20230605/626_3434768_FotoStickerFemsa.jpg,,,,,
365ec5a953baf2eaaf7f0d23bdc866b2,623,6691689,887995,la manzana,CIUDAD DE MEXICO.3.3.2.C,https://shortextraction.grupomeiko.io/20230605/626_3434743_FotoStickerFemsa.jpg,,,,,
e431a93067eb6c25f88ad3a9e6143370,623,6691688,737804,mi nuevs lucha,NEZAHUALCOYOTL.1.2.5.B,https://shortextraction.grupomeiko.io/20230605/626_3434739_FotoStickerFemsa.jpg,,,,,
badc1093dea8287e0769e8d8174d6171,623,6691679,946219,cremeria y abarrotes universo,IXTAPALUCA.1.1.7.C,https://shortextraction.grupomeiko.io/20230605/626_3434700_FotoStickerFemsa.jpg,,,,,
6f43042cc813618d5516ab13384772c5,623,6691667,811180,san antonio,CIUDAD DE MEXICO.3.3.2.C,https://shortextraction.grupomeiko.io/20230605/626_3434648_FotoStickerFemsa.jpg,,,,,
207e64fbdfb120477c9c789e3656e995,623,6691661,913864,el rinconcito,CHIMALHUACAN.1.3.2.B,https://shortextraction.grupomeiko.io/20230605/626_3434603_FotoStickerFemsa.jpg,,,,,
6e0faa87fd2ceaa276d6e94a3ef5164b,623,6691657,943291,cocina economica,ECATEPEC DE MORELOS.1.4.5.F,https://shortextraction.grupomeiko.io/20230605/626_3434568_FotoStickerFemsa.jpg,,,,,
ff2089c11bba8a9dc0a754a5d56f04e2,623,6691651,765050,cocina cielito lindo,NEZAHUALCOYOTL.1.4.5.A,https://shortextraction.grupomeiko.io/20230605/626_3434544_FotoStickerFemsa.jpg,,,,,
c1bef4597840292b730fce6fcda98782,623,6691649,946216,miscelanea 15 de septiembre,VALLE DE CHALCO SOLIDARIDAD.1.2.10.A,https://shortextraction.grupomeiko.io/20230605/626_3434502_FotoStickerFemsa.jpg,,,,,
bb1dde7ab40fb9ad3d8e6df3c029354a,623,6691648,946215,esperanza,NEZAHUALCOYOTL.1.2.5.B,https://shortextraction.grupomeiko.io/20230605/626_3434498_FotoStickerFemsa.jpg,,,,,
0be583e2dfa08a8141a6a33a36a0f8df,623,6691645,944642,La esperanzq,CIUDAD DE MEXICO.2.1.4.A,https://shortextraction.grupomeiko.io/20230605/626_3434470_FotoStickerFemsa.jpg,,,,,
2331017966f290dc76f5caa066fb09e6,623,6691640,946212,Abarrotes Yael,NICOLAS ROMERO.1.3.4.A,https://shortextraction.grupomeiko.io/20230605/626_3434446_FotoStickerFemsa.jpg,,,,,
545ceb78eaa2e6e614b1727d6e3221ed,623,6691630,771114,abarrotes sofia,CIUDAD DE MEXICO.11.2.4.A,https://shortextraction.grupomeiko.io/20230605/626_3434387_FotoStickerFemsa.jpg,,,,,
ed8d0a8bc96550f3a5428ff8ce7b3f45,623,6691625,943283,Micelanea el sol,CIUDAD DE MEXICO.12.4.1.F,https://shortextraction.grupomeiko.io/20230605/626_3434378_FotoStickerFemsa.jpg,,,,,
62f02ccf2d3ca77dcd3a6f72483e01bb,623,6691624,943282,la providencia,CIUDAD DE MEXICO.14.1.8.F,https://shortextraction.grupomeiko.io/20230605/626_3434374_FotoStickerFemsa.jpg,,,,,
adee58818611c339500f11f940399bdb,623,6691618,943280,NO TIENE,ECATEPEC DE MORELOS.1.8.2.B,https://shortextraction.grupomeiko.io/20230605/626_3434345_FotoStickerFemsa.jpg,,,,,
f388ab30547adff1cf7a31c3640a2844,623,6691610,946207,lalo,IXTAPALUCA.1.1.8.A,https://shortextraction.grupomeiko.io/20230605/626_3434322_FotoStickerFemsa.jpg,,,,,
36efe639613e17ff1abd773bcc1f3276,623,6691606,951909,abarrotes y cremeria,IXTAPALUCA.1.1.8.A,https://shortextraction.grupomeiko.io/20230605/626_3434318_FotoStickerFemsa.jpg,,,,,
d5297996e43f5168af654001368128e8,623,6691602,760191,abarrotes,NEZAHUALCOYOTL.1.4.5.A,https://shortextraction.grupomeiko.io/20230605/626_3434312_FotoStickerFemsa.jpg,,,,,
e7b5f410beb80b43483b9da654a2b1c5,623,6691597,943278,Express,CIUDAD DE MEXICO.2.1.4.A,https://shortextraction.grupomeiko.io/20230605/626_3434271_FotoStickerFemsa.jpg,,,,,
7bf9a574bb5b9a444417cd1694f892dc,623,6690864,943268,la michoacana,CIUDAD DE MEXICO.5.2.1.F,https://shortextraction.grupomeiko.io/20230605/626_3434224_FotoStickerFemsa.jpg,,,,,
d6f392f7a47a8777036fb6d5e477fa10,623,6690863,943267,la ventanita,NEZAHUALCOYOTL.1.2.5.B,https://shortextraction.grupomeiko.io/20230605/626_3434218_FotoStickerFemsa.jpg,,,,,
e9395e6310af2e0ae8956137837bea74,623,6690857,946202,abarrotes ditahi,CIUDAD DE MEXICO.10.3.4.B,https://shortextraction.grupomeiko.io/20230605/626_3434196_FotoStickerFemsa.jpg,,,,,
f2bb0b2ac8b9a2f0865031b65b7b83c8,623,6690851,943262,Miscelanea rosa,CHIMALHUACAN.1.1.4.F,https://shortextraction.grupomeiko.io/20230605/626_3434168_FotoStickerFemsa.jpg,,,,,
f57a20fbeabb673caef33d854d7ca6b2,623,6690849,746297,no tiene,NEZAHUALCOYOTL.1.3.1.B,https://shortextraction.grupomeiko.io/20230605/626_3434155_FotoStickerFemsa.jpg,,,,,
781fe7964c39315a49ece00e9820d761,623,6690829,946199,Minisuper sofi,NICOLAS ROMERO.1.3.4.A,https://shortextraction.grupomeiko.io/20230605/626_3434070_FotoStickerFemsa.jpg,,,,,
2eba5ec01b0f8dfcd4fe9af84ab64534,623,6690815,925837,NO TIENE,ECATEPEC DE MORELOS.1.8.2.B,https://shortextraction.grupomeiko.io/20230605/626_3434008_FotoStickerFemsa.jpg,,,,,
58947e1fdbd98e5d9220266b230a0b07,623,6690811,813420,misc teresa,NEZAHUALCOYOTL.1.3.1.B,https://shortextraction.grupomeiko.io/20230605/626_3433995_FotoStickerFemsa.jpg,,,,,
f3b94e38edeb24c7d23686b7f02aeb1c,623,6690797,943247,los pinos,CIUDAD DE MEXICO.5.2.1.E,https://shortextraction.grupomeiko.io/20230605/626_3433923_FotoStickerFemsa.jpg,,,,,
a975fd6d813b9862c77f7a007515323c,623,6690782,946191,Abarrotes mary,CHIMALHUACAN.1.1.4.F,https://shortextraction.grupomeiko.io/20230605/626_3433873_FotoStickerFemsa.jpg,,,,,
70d4da1371dd548e85c13aad81002902,623,6690777,946189,Miscelanea la Bajadita,NICOLAS ROMERO.1.3.4.F,https://shortextraction.grupomeiko.io/20230605/626_3433843_FotoStickerFemsa.jpg,,,,,
3130a3295cb5885559673cda088f331a,623,6690772,943241,el rincon de los sabores,ATIZAPAN DE ZARAGOZA.1.2.7.C,https://shortextraction.grupomeiko.io/20230605/626_3433819_FotoStickerFemsa.jpg,,,,,
1a449286ec00af180ed1d6b2627208dd,623,6690771,946188,lili,ECATEPEC DE MORELOS.1.3.1.C,https://shortextraction.grupomeiko.io/20230605/626_3433813_FotoStickerFemsa.jpg,,,,,
94353a6174f2c253029624cb9c8c7a64,623,6690769,738050,abarrotes,NEZAHUALCOYOTL.1.4.5.A,https://shortextraction.grupomeiko.io/20230605/626_3433793_FotoStickerFemsa.jpg,,,,,
599383db2020b70b4a0957c039c80a19,623,6690758,746114,ants nuevo amanecer,NEZAHUALCOYOTL.1.2.5.B,https://shortextraction.grupomeiko.io/20230605/626_3433755_FotoStickerFemsa.jpg,,,,,
692101fadbfc043be1a72b1ff50933a0,623,6690756,804244,Abarrotes Don Felix,CIUDAD DE MEXICO.13.2.1.B,https://shortextraction.grupomeiko.io/20230605/626_3433745_FotoStickerFemsa.jpg,,,,,
20009df0a6489cd69bd20c5c61576e05,623,6690731,813002,amtojitos chile,CHIMALHUACAN.1.2.8.B,https://shortextraction.grupomeiko.io/20230605/626_3433659_FotoStickerFemsa.jpg,,,,,
b9349947a19cb2df42a6b6502f3551fa,623,6690729,946178,bellavista,CHIMALHUACAN.1.3.6.F,https://shortextraction.grupomeiko.io/20230605/626_3433655_FotoStickerFemsa.jpg,,,,,
190b7ff3b4c391aa73082c6b0a9aa8c5,623,6690724,782233,Miscelanea La Fe,NICOLAS ROMERO.1.3.4.A,https://shortextraction.grupomeiko.io/20230605/626_3433643_FotoStickerFemsa.jpg,,,,,
aed79888add2709ade5353f183dea4ec,623,6690709,796897,sonic,CHIMALHUACAN.1.2.8.B,https://shortextraction.grupomeiko.io/20230605/626_3433559_FotoStickerFemsa.jpg,,,,,
a3879a84135d1e4d8c68e2f400eba473,623,6690707,946173,coraza,CHIMALHUACAN.1.1.3.F,https://shortextraction.grupomeiko.io/20230605/626_3433551_FotoStickerFemsa.jpg,,,,,
9df60ff32f376240bdceffbdedb00967,623,6690700,943227,miscelanea laura,ATIZAPAN DE ZARAGOZA.1.2.7.C,https://shortextraction.grupomeiko.io/20230605/626_3433516_FotoStickerFemsa.jpg,,,,,
0333b58ff14e5a889d676cb8de153e5a,623,6690689,946168,Abarratos Ivanoe,TLALNEPANTLA DE BAZ.1.1.3.E,https://shortextraction.grupomeiko.io/20230605/626_3433482_FotoStickerFemsa.jpg,,,,,
17301e3ec510b2d4c9cad490f5020920,623,6690686,943223,chilaquil del valle,CIUDAD DE MEXICO.14.1.8.F,https://shortextraction.grupomeiko.io/20230605/626_3433468_FotoStickerFemsa.jpg,,,,,
6199c33d01c56ebeabbf197c6e575c68,623,6690108,795755,miscelanea cris y vic,CIUDAD DE MEXICO.10.3.4.B,https://shortextraction.grupomeiko.io/20230605/626_3433411_FotoStickerFemsa.jpg,,,,,
474aaaa82e8c639acddec830ebe59d5f,623,6690096,754116,Frutas Voli Verduras,CIUDAD DE MEXICO.4.2.4.B,https://shortextraction.grupomeiko.io/20230605/626_3433366_FotoStickerFemsa.jpg,,,,,
02023a4aa84483f82b09b7786f27b251,623,6690089,946165,abrts la fortuna ll,CIUDAD DE MEXICO.17.2.5.E,https://shortextraction.grupomeiko.io/20230603/626_3433339_FotoStickerFemsa.jpg,,,,,
b889768fc64831a7033bc53f54243550,623,6690085,946162,tortas y sanswichs,CIUDAD DE MEXICO.17.1.10.D,https://shortextraction.grupomeiko.io/20230603/626_3433335_FotoStickerFemsa.jpg,,,,,
e297eb51aef25e35eee6ae0674fa65a1,623,6690080,943213,venecia,CIUDAD DE MEXICO.17.1.10.A,https://shortextraction.grupomeiko.io/20230603/626_3433330_FotoStickerFemsa.jpg,,,,,
db73d06ac6e5d0c4337490a341a533f0,623,6690079,796765,super charmin,CIUDAD DE MEXICO.17.1.10.A,https://shortextraction.grupomeiko.io/20230603/626_3433329_FotoStickerFemsa.jpg,,,,,
638e95c9e863ead665473c6f4ebdede8,623,6690070,943209,el rinconcito,CHIMALHUACAN.1.1.3.A,https://shortextraction.grupomeiko.io/20230605/626_3433286_FotoStickerFemsa.jpg,,,,,
76bd2870e22f7fc010624695ed03407d,623,6690066,946155,La gorsdis,TLALNEPANTLA DE BAZ.1.1.3.A,https://shortextraction.grupomeiko.io/20230605/626_3433281_FotoStickerFemsa.jpg,,,,,
ee74841be6ce01911a20eb86d17cb729,623,6690065,946154,rejas amarillas,CHIMALHUACAN.1.2.8.B,https://shortextraction.grupomeiko.io/20230605/626_3433275_FotoStickerFemsa.jpg,,,,,
5d54abd7dce6f4f5eb502ce272dc3024,623,6690061,948097,abarrotes gonzalez,ECATEPEC DE MORELOS.1.11.3.A,https://shortextraction.grupomeiko.io/20230605/626_3433239_FotoStickerFemsa.jpg,,,,,
f1a869432def3293d874659d3c04ed89,623,6690055,814228,Ventanita Fuentes,ECATEPEC DE MORELOS.1.3.10.C,https://shortextraction.grupomeiko.io/20230605/626_3433215_FotoStickerFemsa.jpg,,,,,
8794d3fec5b81344b55851604926bd4e,623,6690049,746279,mama moshita,NEZAHUALCOYOTL.1.3.1.B,https://shortextraction.grupomeiko.io/20230605/626_3433188_FotoStickerFemsa.jpg,,,,,
ac013d123881db7a2f16fc7ca30d692f,623,6690044,943201,L21,CIUDAD DE MEXICO.17.1.10.C,https://shortextraction.grupomeiko.io/20230605/626_3433159_FotoStickerFemsa.jpg,,,,,
9b12fd35c2ed762273e366225917dd27,623,6690042,771964,silvia,NICOLAS ROMERO.1.3.4.F,https://shortextraction.grupomeiko.io/20230605/626_3433144_FotoStickerFemsa.jpg,,,,,
2b8fc6e62a7960d1a42d716d3ab86c8e,623,6690037,790268,mago,CHIMALHUACAN.1.2.8.F,https://shortextraction.grupomeiko.io/20230605/626_3433118_FotoStickerFemsa.jpg,,,,,
bb6577f6bf779164a4834e4bf5757e86,623,6690032,943198,mi alegria,NEZAHUALCOYOTL.1.2.5.B,https://shortextraction.grupomeiko.io/20230605/626_3433100_FotoStickerFemsa.jpg,,,,,
3a431a73abf9ca32f3965d456fea5851,623,6690027,943193,la providencia,CIUDAD DE MEXICO.10.3.4.B,https://shortextraction.grupomeiko.io/20230605/626_3433075_FotoStickerFemsa.jpg,,,,,
f36ba6d784e8b5e7c9a872073731291d,623,6690026,943192,clip,CIUDAD DE MEXICO.10.3.4.B,https://shortextraction.grupomeiko.io/20230605/626_3433074_FotoStickerFemsa.jpg,,,,,
56bbd5af05c53bedca3eae3281d332c5,623,6690007,943187,Minisuper Cremerias el rey,CIUDAD DE MEXICO.12.4.1.F,https://shortextraction.grupomeiko.io/20230605/626_3432990_FotoStickerFemsa.jpg,,,,,
